product_title,cleaned_review,aspects,sentiments,aspect_sentiment_dict,original_review,location,date,upvotes,downvotes
OnePlus_Bullets_Wireless_Z,beautiful design very flexible and comfortable good battery back up sound is awesome bass is not that high but vocals are very good value of money,"['design', 'battery back up sound', 'bass']","['Positive', 'Positive', 'Negative']","{'design': 'Positive', 'battery back up sound': 'Positive', 'bass': 'Negative'}",Beautiful design very flexible and comfortable .. good battery back Up. Sound is awesome ... Bass is not that high but vocals are very good. Value of money,Kolkata,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,supper built quality but bass is not at all good poor bassat high volume the clarity of music is not goodoverall its nice but i suggest samsum level u if u r a one plus user then z is good,"['built quality', 'bass', 'clarity', 'z']","['Negative', 'Negative', 'Negative', 'Positive']","{'built quality': 'Negative', 'bass': 'Negative', 'clarity': 'Negative', 'z': 'Positive'}",supper built quality  but bass is not at all good  poor bassat high volume the clarity of music is not goodoverall its nice but i suggest samsum level u  if u r a one plus user then z is good,Ernakulam,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,if you are a just music lover then go for it it is perfect for workouts as it has ip protection against sweat min hours only applicable if you have a w wrap charger by oneplus,"['music', 'ip protection']","['Positive', 'Positive']","{'music': 'Positive', 'ip protection': 'Positive'}","If you are a just music lover then go for it .It is  perfect for workouts as it has IP55  protection against sweat.10 min =10 hours ,only applicable if you have a 30w wrap charger by OnePlus",Nalgonda,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,one of the best bluetooth headset sound clarity battery bbackup is awesome connectivity range is also good for me this is the master piece in this price range,"['bluetooth', 'sound clarity battery bbackup', 'connectivity range']","['Positive', 'Positive', 'Positive']","{'bluetooth': 'Positive', 'sound clarity battery bbackup': 'Positive', 'connectivity range': 'Positive'}",One of the best Bluetooth headset. Sound clarity & battery bBackup is awesome. Connectivity range is also good. For me this is the master piece in this price range,Burla,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,after a long wait i finally got my hands on these new sets and the first impression was amusing i ve been using these for two weeks now and hence writing down my observations with these phones design have always loved the light weight band i used to have op bullets wireless before feels light on the neck earbuds slip right in and do not slip out while working out sound as compared to op wireless the sound quality is a bit of a compromise the audio is great for,"['design', 'weight band', 'sound quality', 'audio']","['Positive', 'Positive', 'Negative', 'Positive']","{'design': 'Positive', 'weight band': 'Positive', 'sound quality': 'Negative', 'audio': 'Positive'}","After a long wait, I finally got my hands on these new sets!And the first impression was amusing.I've been using these for two weeks now and hence writing down my observations with these phones. 1. Design - Have Always loved the light weight band ( I used to have OP Bullets Wireless 1 before ) . Feels light on the neck. Earbuds slip right in and do not slip out while working out.2. Sound - As compared to OP Wireless 1, the sound quality is a bit of a compromise. The audio is great for ...",Kolhapur,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,balanced sound and very good sound clarity best thing is it s battery backup up comparable design bass and vocals are well balanced live music experience but not for extreme bass lover enough bass is their over all worth to buy compered to all other bluetooth product i am reviewing after days usage and sound quality is assom,"['sound clarity', 'battery backup', 'design bass', 'vocals', 'sound quality']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'sound clarity': 'Positive', 'battery backup': 'Positive', 'design bass': 'Positive', 'vocals': 'Positive', 'sound quality': 'Positive'}","Balanced sound and very good sound clarity.... best thing is it’s battery backup up ... comparable design.... bass and vocals are well balanced live music experience but not for extreme bass lover( enough bass is their) over all worth to buy...compered to all other Bluetooth product, I am reviewing after 7days usage and sound quality is assom....",Bijapur District,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,overall product is awesome but delivery is very very late this can take days of delivery and flipkart need to improve our delivery facility and i am happy with this earphones highly recommend,['delivery'],['Negative'],{'delivery': 'Negative'},Overall product is Awesome 👌 but delivery is very very late this can take 6 Days of delivery and flipkart need to improve our delivery facility and i am happy😀 with this Earphones... Highly Recommend,Abohar,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,in one word this is an awesome neckband earphone everything is perfect and well balanced sound clarity bass connectivity features battery everything is fantastic only thing is the wire coming out from the neckband should have been of better quality it s like ordinary earphone realme buds wireless is a pioneer in this except this it s superb,"['sound clarity bass connectivity', 'battery', 'wire']","['Positive', 'Positive', 'Negative']","{'sound clarity bass connectivity': 'Positive', 'battery': 'Positive', 'wire': 'Negative'}","In one word this is an awesome neckband earphone. Everything is perfect and well balanced. Sound clarity, Bass, connectivity, features, battery everything is fantastic. Only thing is the wire coming out from the neckband should have been of better quality. It's like ordinary earphone. Realme Buds wireless is a pioneer in this. Except this it's superb.",Ahmadpur,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,product was excellent thank you flipkart for delivering within days in these days the battery backup was top i think it simply last for a week even you are heavy user sound quality is excellent little bit of reduction in bass if you are a bass lover choose any other for me it s an excellent choice build quality was also awesome magnetic turn on off was excellent the connectivity is of premium you can easily switch between devices within a second overall it s was an excellent,"['delivering', 'battery backup', 'sound quality', 'build quality', 'magnetic turn on off', 'connectivity']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'delivering': 'Positive', 'battery backup': 'Positive', 'sound quality': 'Positive', 'build quality': 'Positive', 'magnetic turn on off': 'Positive', 'connectivity': 'Positive'}","Product was excellent! Thank you flipkart for delivering within 2 days in these days. The battery backup was top , I think it simply last for a week even you are heavy user. Sound quality is excellent little bit of reduction in bass if you are a bass lover choose any other, for me it's an excellent choice. Build quality was also awesome, magnetic turn on/off was excellent. The connectivity is of premium, you can easily switch between devices within a second. Overall it's was an excellent...",Ernakulam,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,it s really amazing and very very good product i like it and thanks for the flipkart for fast delivery,['delivery'],['Positive'],{'delivery': 'Positive'},It’s really amazing and very very good product I like it And thanks for the Flipkart for fast delivery,Kozhikode,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,it is really good product value of money and i just used like to hours us headphones but battery only used it is true and i m playing pubg mobile it s nice work sounds quality,"['value of money', 'sounds quality']","['Positive', 'Positive']","{'value of money': 'Positive', 'sounds quality': 'Positive'}",It is really good product value of money and I just used like 5 to 6 hours us headphones but battery only 20% used  it is true .and I'm playing pubg mobile it's nice work sounds quality...,Gurugram,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,nice loud basey sound lightweight good quality build very comfortable in ear call quality is also good easy to use n maintain,"['basey sound', 'quality build', 'use']","['Positive', 'Positive', 'Positive']","{'basey sound': 'Positive', 'quality build': 'Positive', 'use': 'Positive'}","Nice loud basey ,sound lightweight good quality build very comfortable in ear . Call quality is also good 👌. Easy to use n maintain .",Darbhanga,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,best under top notch quality excellent battery special min changing hr use feature is best,"['battery', 'feature']","['Positive', 'Positive']","{'battery': 'Positive', 'feature': 'Positive'}",Best under 2000 top notch quality . Excellent battery special 10 min changing 10 hr. Use feature is best,Gorakhpur,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,perfect bluetooth headset if you are not a bass head awsome battery call quality bluetooth range and overall good build quality fast charging is another good thing about this bass is present however don t expect heavy bass if you want good bass and want to use mostly for music you can go for realme wireless buds but i would then suggest to wait if possible for the leaked realme wireless buds pro though there is no confirmation on when it will released,"['bluetooth headset', 'battery call quality bluetooth range', 'build quality', 'charging', 'bass']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'bluetooth headset': 'Positive', 'battery call quality bluetooth range': 'Positive', 'build quality': 'Positive', 'charging': 'Positive', 'bass': 'Positive'}","Perfect Bluetooth headset if you are not a Bass head.Awsome Battery, Call quality, Bluetooth range and overall good build quality. Fast charging is another good thing about this.Bass is present however don't expect heavy bass.If you want good bass and want to use mostly for music you can go for Realme wireless buds, but I would then suggest to wait if possible for the leaked Realme wireless buds pro, though there is no confirmation on when it will released.",Latur,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,great product wrap charging is a step up for op users decent sound quality at this price point build is solid you can go for it,"['charging', 'sound quality', 'build']","['Positive', 'Positive', 'Positive']","{'charging': 'Positive', 'sound quality': 'Positive', 'build': 'Positive'}",Great product. Wrap charging is a step up for OP users. Decent sound quality at this price point. Build is solid . You can go for it,Moranhat,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,product is so classy about its sound it s feels so good bass is little down but it s fine build quality superb and so comfortable value for money,"['sound', 'bass', 'build quality']","['Positive', 'Negative', 'Positive']","{'sound': 'Positive', 'bass': 'Negative', 'build quality': 'Positive'}","Product is so classy , about its sound , it's Feels so good bass is little down but it's fine , build quality superb and so comfortable , value for money",Jamnagar,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,battery backup os way better loving its features and way of connection just move apart earpice and boom its connected connect magnetic ends and boom its off its amazing,"['battery backup', 'features', 'connection']","['Positive', 'Positive', 'Positive']","{'battery backup': 'Positive', 'features': 'Positive', 'connection': 'Positive'}",Battery backup os way better Loving its features and way of connection just move apart earpice and boom its connected connect magnetic ends and boom its off  its amazing,Itwa,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,mind blowing product the battery backup is amazing sound quality is very good jast like sennheiser i should say design build up quality also good worthy product with this price range thanks oneplus,"['battery backup', 'sound quality', 'design build up quality']","['Positive', 'Positive', 'Positive']","{'battery backup': 'Positive', 'sound quality': 'Positive', 'design build up quality': 'Positive'}",Mind blowing product the battery backup is amazing & sound quality is very good jast like sennheiser i should say. Design & build up quality also good. Worthy product with this price range. thanks oneplus.,Latur District,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,all things are awesome except bass bass is not good not for bass lover it has low bass boat is better for bass,"['bass bass', 'bass boat']","['Negative', 'Positive']","{'bass bass': 'Negative', 'bass boat': 'Positive'}","All things are awesome except bass.,..bass is not good .....Not for bass lover... it has low bass...boat is better for bass",Jhunjhunun,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,nice product in this price range better than samsung level u realme buds and motorola verb great product but i think built quality need some more improvement,"['motorola', 'built quality']","['Positive', 'Negative']","{'motorola': 'Positive', 'built quality': 'Negative'}","Nice product in this price range. Better than samsung level u, realme buds, and Motorola verb250. Great product but I think built quality need some more improvement.",Bhagalpur,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,if you are searching for day to day use having large battery backup fast charging decent sound clarity crystal clear vocals balanced bass good range switching between recently paired devicesthen go for this one without a second thought,"['battery backup', 'charging', 'sound clarity', 'vocals', 'bass']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'battery backup': 'Positive', 'charging': 'Positive', 'sound clarity': 'Positive', 'vocals': 'Positive', 'bass': 'Positive'}","If you are searching for day to day Use having1. Large battery backup2. Fast charging3. Decent Sound Clarity, Crystal clear Vocals, Balanced Bass4. Good Range 5. Switching between 2 recently paired devicesThen go for this one without a second thought....",Uttar Bastar Kanker District,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,battery beast comfortable to wear handy instrument sepration is awesome mids vocals good enough bass is like ok ok,"['battery', 'instrument sepration', 'bass']","['Positive', 'Positive', 'Neutral']","{'battery': 'Positive', 'instrument sepration': 'Positive', 'bass': 'Neutral'}","Battery beast,  comfortable to wear, handy , instrument sepration is awesome , mids - vocals good enough.....bass is like ok ok",Arrah,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,definitely a benchmark product at this price point in all areas packaging is superb with soft touch materials used unboxing experience definitely better than other products at this price point build quality is excellent with super fit and finish sound quality is excellent bass is okay but quality of sound is definitely best in this segment long lasting battery and quick charge makes it a complete package bluetooth range is great and had faced no latency issues while gaming will defini,"['packaging', 'build quality', 'fit and finish sound quality', 'quality of sound', 'battery', 'bluetooth range']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'packaging': 'Positive', 'build quality': 'Positive', 'fit and finish sound quality': 'Positive', 'quality of sound': 'Positive', 'battery': 'Positive', 'bluetooth range': 'Positive'}",Definitely a benchmark product at this price point in all areas. Packaging is superb with soft touch materials used. Unboxing experience definitely better than other products at this price point. Build quality is excellent with super fit and finish. Sound quality is excellent. Bass is okay but quality of sound is definitely best in this segment. Long lasting battery and quick charge makes it a complete package. bluetooth range is great and had faced no latency issues while gaming. Will defini...,Silchar,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,satisfied by the product the delivery of flipkart was also good in these times of lockdown a bit late delivery but its alright overall happy n satisfied by the product and service,"['delivery', 'service']","['Positive', 'Positive']","{'delivery': 'Positive', 'service': 'Positive'}",Satisfied by the product.The delivery of Flipkart was also good in these times of lockdown ! A bit late delivery but its alright! Overall happy n satisfied by the product and service.,Jamnagar,9 months ago,0,1
OnePlus_Bullets_Wireless_Z,wow an awesome quality with awesome sound or bass really loved it nice headphones,"['quality', 'sound', 'bass']","['Positive', 'Positive', 'Positive']","{'quality': 'Positive', 'sound': 'Positive', 'bass': 'Positive'}",Wow an awesome quality with awesome  sound or bass really loved it nice headphones,Jawalamukhi,9 months ago,0,0
OnePlus_Bullets_Wireless_Z,sound quality is awesome at this price point premium look i think best headset in this price point to compete with the flagship headsets first impression is awesome and also the packaging which makes the headset more attractive hrs battery life is the main highlight and also the fast changing which makes it more value for money product go for it,"['sound quality', 'look', 'impression', 'packaging', 'battery life', 'changing', 'value for money']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'sound quality': 'Positive', 'look': 'Positive', 'impression': 'Positive', 'packaging': 'Positive', 'battery life': 'Positive', 'changing': 'Positive', 'value for money': 'Positive'}",Sound quality is awesome at this price point.....Premium look...I think best headset in this price point to compete with the flagship headsets....First impression is awesome and also the packaging which makes the headset more attractive......20hrs battery life is the main highlight and also the fast changing which makes it more value for money product...............GO FOR IT......🙂,Chakdaha,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,it is very good product by oneplus at this price don t expect the base to be too much it is balanced and gives a good thump,['base'],['Negative'],{'base': 'Negative'},"It is very good product by OnePlus at this price. Don't expect the base to be too much, it is balanced and gives a good thump.",Bhandara,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,everything is good but bass is good for that price connect to one plus phone it s awesome sound and bass and everything is best,"['bass', 'sound']","['Positive', 'Positive']","{'bass': 'Positive', 'sound': 'Positive'}",Everything is good but bass is good for that price . connect to  one plus phone it's awesome sound and bass and everything is best .,Kandukur,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,over all too good sound is so clear but bass is less but over all it s amazing battery awesome neck band is so flexi talking on call duncan listen clear voice,"['sound', 'bass', 'battery', 'neck band']","['Positive', 'Negative', 'Positive', 'Positive']","{'sound': 'Positive', 'bass': 'Negative', 'battery': 'Positive', 'neck band': 'Positive'}",Over all too good. sound is so clear but bass is  less  but over all it's amazing battery awesome neck band is so flexi  talking on call  Duncan listen clear voice,Betul,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,look i dont know how battery will do but its smooth as good as a butter i think at this price its the best baby,['battery'],['Negative'],{'battery': 'Negative'},Look i dont know how battery will do but its smooth as good as a butter i think at this price its the best baby,Bhagalpur,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,took almost a week to get their delivery in chandigarh here but otherwise great earphones with perfectly balanced sound equally as good as wired earphones in this price range and some even higher low latency mode works perfectly with no lag in pubg or anything battery backup is solid too been using it for the past three hours and the battery has only dropped to from around yet i don t think you can go wrong with these considering the plethora of rad features it offers along wi,"['delivery', 'sound', 'battery backup', 'battery', 'features']","['Negative', 'Positive', 'Positive', 'Positive', 'Positive']","{'delivery': 'Negative', 'sound': 'Positive', 'battery backup': 'Positive', 'battery': 'Positive', 'features': 'Positive'}","Took almost a week to get their delivery in Chandigarh here. But otherwise, great earphones with perfectly balanced sound. Equally as good as wired earphones in this price range and some even higher. Low latency mode works perfectly with no lag in PUBG or anything. Battery backup is solid too. Been using it for the past three hours and the battery has only dropped to 80% from around 95% yet.I don't think you can go wrong with these, considering the plethora of rad features it offers along wi...",Mohali,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,superb nice lovely headset one plus good quality sound is the best boost basis extraordinary really bluetooth oneplus headset is superb nice,"['headset', 'sound', 'bluetooth']","['Positive', 'Positive', 'Positive']","{'headset': 'Positive', 'sound': 'Positive', 'bluetooth': 'Positive'}",Superb nice  lovely headset 😍😍😍😍😍😍😘😘😘😘😘one plus good quality sound is the best boost basis extraordinary really Bluetooth oneplus headset is superb nice,Kalwakurthy,10 months ago,1,0
OnePlus_Bullets_Wireless_Z,one of the nice neckband in the market with agreecive price range of rs only good one call quality is very good bass is little low but overall is good sound vocals are very clear i like the most cause i used more than headphone and it is good,"['call quality', 'bass', 'vocals']","['Negative', 'Negative', 'Positive']","{'call quality': 'Negative', 'bass': 'Negative', 'vocals': 'Positive'}","One of the nice neckband in the market with agreecive price range of Rs.1999/- only. Good one.call quality is very good,bass is little low but overall is good sound, vocals are very clear,i like the most cause i used more than 4-5 headphone and it is good.",Kolhapur,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,awesome product by as i already love to this brand but it s really a good quality product made by one plus in this price everyone should buy bullets z,['quality'],['Positive'],{'quality': 'Positive'},Awesome product by 1+ as I already love to this brand but it's really a good quality product made by one plus. In this price everyone should buy bullets Z.,Bathinda,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,i have used different bluetooth like boult etc but oneplus is the best option for sound and battery backup also comfortable reasonable cost also don t wait take it,"['bluetooth', 'sound', 'battery backup', 'cost']","['Neutral', 'Positive', 'Positive', 'Positive']","{'bluetooth': 'Neutral', 'sound': 'Positive', 'battery backup': 'Positive', 'cost': 'Positive'}","I have used different Bluetooth like boult,... Etc.. But oneplus is the best option for sound and battery backup also comfortable reasonable cost also... Don't wait take it..",West Godavari District,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,sound quality and build quality is perfectly nice like jbl c si but one side of earbud is always slide and come out to your ear it s fitting is not good,"['sound quality', 'build quality', 'fitting']","['Positive', 'Positive', 'Negative']","{'sound quality': 'Positive', 'build quality': 'Positive', 'fitting': 'Negative'}",Sound quality and build quality is perfectly nice like JBL C100si but one side of earbud is always slide and come out to your ear it's fitting is not good,Korba,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,awesome product seriously worth of buying it and the bass is awesome battery backup also very good,"['bass', 'battery backup']","['Positive', 'Positive']","{'bass': 'Positive', 'battery backup': 'Positive'}","Awesome product, seriously worth of buying it , and the bass is awesome , battery backup also very good",Prakasam District,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,awesome product sound quality excellent bass really awesome connecting was very speed very nice product,"['sound quality', 'bass', 'connecting']","['Positive', 'Positive', 'Negative']","{'sound quality': 'Positive', 'bass': 'Positive', 'connecting': 'Negative'}",Awesome product sound quality excellent bass really awesome Connecting was very speed Very nice Product,Tumkur District,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,excellent quality no connectivity issues like other bluetooth devices at this aprice range go for it blindly bass is good and comfortable to wear it for a long time battery backup is just just just mind blowing value for money worth the price type c charging port with fast charging facility year warranty and oneplus brand value note supports dash charger vooc watt fast charger too apart from watt warp charged but dash charger takes little more time to full charge,"['quality', 'connectivity', 'bass', 'battery backup', 'charging port', 'dash charger']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'quality': 'Positive', 'connectivity': 'Positive', 'bass': 'Positive', 'battery backup': 'Positive', 'charging port': 'Positive', 'dash charger': 'Positive'}","Excellent quality.. No connectivity issues like other bluetooth devices at this aprice Range..Go for it blindly..Bass is good and comfortable to wear it for a long time..Battery backup is just just just mind-blowing!!Value for Money ,Worth the price !! TYPE C charging port with fast charging facility. 1 year warranty and OnePlus brand value.Note:Supports Dash charger/ Vooc 20 watt fast charger too apart from 30watt warp charged but dash charger takes little more time to full charge..",Cuttack,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,very rich and bass heavy earphone sound quality is extremely good you won t feel it is a rs worth earphone thank you one plus,['earphone sound quality'],['Positive'],{'earphone sound quality': 'Positive'},Very rich and bass heavy earphone..... sound quality is extremely good....You won't feel it is a Rs. 2000 worth earphone..... Thank you one plus,Choudwar,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,they are doing great everything that we can expect from wireless headsets please note they do not work with playstation thanks flipcart for fast delivery as always flipcart is best in terms of recruiting very experienced delivery boys,['playstation'],['Neutral'],{'playstation': 'Neutral'},They are doing great.  Everything that we can expect from wireless headsets. PLEASE NOTE THEY DO NOT WORK WITH PLAYSTATION Thanks Flipcart for fast delivery as always. Flipcart is best in terms of recruiting very experienced delivery boys,Bassi Pathana,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,just received the bundleand it s above expectationcoming to sound bass is on higher levelloudness toodelivering clear sounds at high volume toolook and feel is good however rubbery in feelbattery time not tested till now so can t commentperfect fo the price right nowgo for it guyzz,['bass'],['Positive'],{'bass': 'Positive'},Just received the bundleAnd it's above expectationComing to sound Bass is on higher levelLoudness tooDelivering clear sounds at high volume tooLook and feel is good however rubbery in feelBattery time not tested till now so can't commentPerfect fo the price right nowGo for it guyzz,Thiruvananthapuram,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,nice build quality great battery backup good and clear sound quality it took minutes for full charge with the oneplus dash charger of w,"['build quality', 'battery backup', 'sound quality', 'dash']","['Positive', 'Positive', 'Positive', 'Neutral']","{'build quality': 'Positive', 'battery backup': 'Positive', 'sound quality': 'Positive', 'dash': 'Neutral'}","Nice build quality, great battery backup, good and clear sound quality, it took 40 minutes for full charge with the OnePlus dash charger of 20W",Raigarh,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,thank you flipkart for fast delivery within days after using for days i am able to say about its pros cons pros build quality is good also looks premium finish battery capacity is well good enough lasts around hrs as mentioned in specs fast charging is also cherry on the cake mins of charge gives you hrs of playback only with fast charger sound quality is crisp and good but it could be more better stars comfortable magnetic on off is also a g,"['delivery', 'build quality', 'battery capacity', 'charging', 'sound quality', 'magnetic on off']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'delivery': 'Positive', 'build quality': 'Positive', 'battery capacity': 'Positive', 'charging': 'Positive', 'sound quality': 'Positive', 'magnetic on off': 'Positive'}","Thank you flipkart for fast delivery within 3 days. After using for 2 days I am able to say about its pros & cons.PROS:1. Build quality is good, also looks premium finish. 2. Battery capacity is well good enough lasts around 20 hrs as mentioned in specs.3. Fast charging is also cherry on the cake 10 mins of charge gives you 10hrs of playback only with fast charger.4. Sound quality is crisp and good but it could be more better (8/10) stars. 5. Comfortable.6. Magnetic on/off is also a g...",Durg,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,not good not bad it is just nice no calling problem yup sound is average but according to its battery and average sound it is a pretty good deal i would say,['battery'],['Positive'],{'battery': 'Positive'},Not good not bad... it is  just nice..  no calling problem..yup sound is average..but according to its battery and average sound it is a pretty good deal I would say.,Kantabanji,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,osm product by one plus and also a good nd fast delivery by flip kart love this,['delivery'],['Positive'],{'delivery': 'Positive'},Osm product by one plus... and also a good nd fast delivery by flip kart.. love this,Sindhnur,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,first product of oneplus buyed today got delivered with in days of order thanks flipkart in lockdown also great delivery i love flipkart all and this bluetooth headset is awesome before i using skull candy earphone but this is awesome,"['delivered', 'delivery', 'bluetooth headset']","['Positive', 'Positive', 'Positive']","{'delivered': 'Positive', 'delivery': 'Positive', 'bluetooth headset': 'Positive'}","first product of OnePlus buyed today got delivered with in 5 days of order thanks flipkart in lockdown also great delivery i love flipkart all , and this Bluetooth headset is awesome before i using skull candy earphone but this is awesome",Koraput District,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,wow sooooo much clarity just one word to describe awesome i think i have fallen in love with the wireless z treble bass battery vocals noise cancellation as compared to other ear phones specially at this price range the high notes are so clear the low notes are just great with punchy bass overall ratings out of from my point of view last but not the least thanks to flipkart for delivering the product at this tough times that too,"['clarity', 'battery', 'high notes', 'low', 'bass', 'delivering']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'clarity': 'Positive', 'battery': 'Positive', 'high notes': 'Positive', 'low': 'Positive', 'bass': 'Positive', 'delivering': 'Positive'}","WoW sooooo much Clarity...!!Just one word to describe ""Awesome"".I think I have fallen in Love ❣️with the Wireless Z.Treble : 4.5Bass.   : 4.0Battery : 5.0Vocals :  5.0Noise cancellation : 1.0As compared to other Ear phones specially at this price range.The High notes are so clear.The low notes are just Great with punchy Bass.Overall ratings 4.5 out of 5.0 from my point of view.Last but not the least Thanks to Flipkart for delivering the Product at this tough times & that too...",Hugli Chinsurah,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,sound quality it gives a crystal clear sound with good hugs and mids though the company claim that it gives a thumping bass but is not true because it s bass is quite average worth for money these earphones are worth for money in this price segment of rupees build quality the build quality is prenium and it is very comfortable when you are going for a walk or for running some important points you need to know about which the company claims warp charge the warp charge in,"['sound quality', 'sound', 'mids', 'bass', 'build quality', 'quality']","['Positive', 'Positive', 'Positive', 'Negative', 'Positive', 'Positive']","{'sound quality': 'Positive', 'sound': 'Positive', 'mids': 'Positive', 'bass': 'Negative', 'build quality': 'Positive', 'quality': 'Positive'}",Sound quality- It gives a crystal clear sound with good hugs and mids. Though the company claim that it gives a thumping bass but is not true because it's bass is quite average.Worth for money-: these earphones are worth for money in this price segment of 2000 rupees. Build quality-: the build quality is prenium and it is very comfortable when you are going for a walk or for running.Some important points you need to know about which the company claims:-Warp charge-  The warp charge in...,Burla,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,pretty good for k if want high base with decent sound go for it with no doubt coming to the sound quality its quite decent and little bit low compared to wired earphones except that the decent product from oneplus,"['base', 'sound', 'sound quality', 'wired']","['Positive', 'Positive', 'Positive', 'Neutral']","{'base': 'Positive', 'sound': 'Positive', 'sound quality': 'Positive', 'wired': 'Neutral'}",Pretty good...for 2k......if want high base with decent sound go for it.....with no doubt. Coming to the sound quality its quite decent and little bit low compared to wired earphones... except that the decent product from OnePlus,Rajam,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,a fantastic wireless headphones from oneplus it s amazing sound quality is brilliant love it guys go for it thank you flipkart for fastest delivery,"['sound quality', 'delivery']","['Positive', 'Positive']","{'sound quality': 'Positive', 'delivery': 'Positive'}",A fantastic wireless headphones from OnePlus.....It's amazing..... sound quality is brilliant ...... Love it guys ....go for it ❤️😍😍😍😍❤️ thank you Flipkart for fastest delivery,Boriguma,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,sound quality and clarity is good and love base better than boat sound quality,"['sound quality', 'clarity', 'base']","['Positive', 'Positive', 'Positive']","{'sound quality': 'Positive', 'clarity': 'Positive', 'base': 'Positive'}","sound quality and clarity is good and love base, better than boat sound quality",Narsipatnam,10 months ago,0,0
OnePlus_Bullets_Wireless_Z,such a worthy device from oneplus great for music lovers perfectly fits into my ear worth every single penny i ll strongly recommend this to everyone edit most of the users complain about the bass quality i ll suggest everyone to use the large sized ear buds been provided in the box then feel the bass and thank me later,"['fits', 'ear', 'bass quality', 'ear buds']","['Positive', 'Positive', 'Negative', 'Positive']","{'fits': 'Positive', 'ear': 'Positive', 'bass quality': 'Negative', 'ear buds': 'Positive'}",Such a worthy device from OnePlus. Great for music lovers. Perfectly fits into my ear. Worth every single penny. I'll strongly recommend this to everyone. Edit: Most of the users complain about the bass quality. I'll suggest everyone to use the large sized ear buds been provided in the box. Then feel the bass and thank me later.,Sundergarh,10 months ago,0,0
